Art;Stickprov metod;Fiskeår;Fångstdatum;Redskap kod;Löpnr;"Total
längd mm";Kön;Ålder;"Total
vikt";"Somatisk
vikt";Somatisk vikttyp;Fiske;;Lokal;Godkänd ålder;"Gonad
statuskod";"Gonad
statustyp";"Tillväxt 
mm år 1";År2;År3;År4;År5;År6;År7;År8;År9;År10;År11;År12;År13;År14;År15;År16;År17;År18;År19;År20
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-05-24;K010;73;161;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;54;108;161;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-01;K010;74;192;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;88;115;131;157;192;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-01;K010;75;208;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;66;116;153;208;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-01;K010;76;188;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;67;108;144;178;188;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-01;K010;77;214;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;65;114;151;183;195;214;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-01;K010;78;184;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;52;94;121;175;184;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;79;171;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;53;97;168;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;80;183;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;59;96;125;179;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;81;157;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;97;152;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;82;166;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;100;149;166;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;83;167;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;55;95;127;153;167;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;84;156;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;94;153;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;85;165;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;93;148;162;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;86;161;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;59;103;156;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;87;242;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;63;116;151;196;215;242;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;88;236;Hona;7;;;;Provtagning abborre;;Kvädöfjärden;JA;;;68;107;136;168;206;220;236;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;89;243;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;63;118;154;190;211;243;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;90;234;Hona;7;;;;Provtagning abborre;;Kvädöfjärden;JA;;;67;101;140;160;168;197;231;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;91;233;Hona;7;;;;Provtagning abborre;;Kvädöfjärden;JA;;;73;112;148;192;202;213;233;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;92;221;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;106;143;177;217;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;93;218;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;99;153;208;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;94;209;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;69;106;130;165;174;209;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;95;223;Hona;7;;;;Provtagning abborre;;Kvädöfjärden;JA;;;73;120;149;167;185;202;220;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;96;227;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;69;115;145;184;197;227;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;98;227;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;69;112;148;179;189;224;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;99;216;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;71;116;158;172;213;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;100;212;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;72;127;156;176;209;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;102;228;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;113;141;174;193;228;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;103;168;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;65;103;155;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;104;162;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;55;98;151;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;105;224;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;71;119;149;177;191;221;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;106;221;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;114;160;173;190;218;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;107;218;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;93;147;170;215;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;108;214;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;97;144;160;214;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;109;216;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;103;149;175;213;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;110;236;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;85;123;172;198;233;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;111;226;Hona;7;;;;Provtagning abborre;;Kvädöfjärden;JA;;;63;106;139;170;185;214;223;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;112;229;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;70;105;136;174;221;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;113;234;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;58;116;144;182;191;234;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;114;241;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;59;121;167;195;238;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;115;189;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;108;131;171;188;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;116;232;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;58;98;139;165;186;229;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;118;201;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;63;121;141;175;201;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;119;214;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;70;102;167;203;214;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;120;184;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;55;83;127;181;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;121;191;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;51;84;123;152;172;191;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;122;224;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;70;117;160;182;221;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;123;186;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;53;93;128;143;172;186;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;124;183;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;71;115;177;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;125;221;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;67;103;134;175;189;220;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;126;171;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;93;140;162;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-08;K010;127;189;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;60;95;134;152;186;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;128;214;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;70;100;132;158;196;204;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;129;129;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;57;83;123;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;130;206;Hona;7;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;88;116;142;162;189;202;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;131;161;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;92;154;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;132;143;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;106;130;140;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;133;203;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;55;104;142;160;179;199;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;134;174;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;63;86;123;158;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;135;132;Hona;2;;;;Provtagning abborre;;Kvädöfjärden;JA;;;60;119;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;136;133;Hona;2;;;;Provtagning abborre;;Kvädöfjärden;JA;;;60;126;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;137;148;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;93;144;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;138;167;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;49;84;117;140;151;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;140;139;Hona;2;;;;Provtagning abborre;;Kvädöfjärden;JA;;;59;133;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;141;154;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;53;85;125;151;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;142;171;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;66;131;168;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;143;137;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;56;104;127;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;144;136;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;89;131;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;145;128;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;55;93;122;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;146;129;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;58;85;119;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;147;156;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;60;98;146;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;148;171;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;99;161;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;149;156;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;96;124;153;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;150;158;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;55;88;114;153;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;151;182;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;55;95;127;168;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;152;179;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;58;90;126;173;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;153;169;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;57;93;118;164;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;154;153;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;51;96;147;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;155;184;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;64;117;179;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;157;178;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;67;106;147;171;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;158;164;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;66;107;131;153;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;159;147;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;56;84;138;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;160;197;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;64;102;141;194;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1981;1981-06-25;K010;162;194;Hona;7;;;;Provtagning abborre;;Kvädöfjärden;JA;;;52;84;112;137;154;165;183;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;1;217;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;71;100;156;192;217;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;2;214;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;55;105;149;183;214;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;3;226;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;112;161;196;226;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;4;204;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;54;94;142;174;204;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;5;228;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;70;97;146;194;228;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;6;203;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;95;138;179;203;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;7;209;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;71;107;150;182;209;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;8;212;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;59;95;131;167;212;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;9;217;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;78;128;177;217;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;10;221;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;70;100;150;193;221;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;11;214;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;66;96;143;181;214;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;12;221;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;69;91;135;175;221;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;13;218;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;71;95;125;163;188;218;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;14;221;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;55;87;135;184;221;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;15;211;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;79;124;164;211;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;16;195;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;58;85;139;172;195;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;17;204;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;74;100;137;168;204;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;18;206;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;67;118;139;173;185;206;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;19;201;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;72;110;155;185;201;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;20;213;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;63;95;141;183;213;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;21;212;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;68;95;139;174;212;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;22;207;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;67;97;142;180;207;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;23;199;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;57;114;165;199;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;24;200;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;66;117;152;176;200;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;25;191;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;65;88;124;148;167;191;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;26;203;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;65;99;139;167;203;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;27;207;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;69;99;129;170;207;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;28;221;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;69;96;143;183;221;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;29;215;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;70;95;123;169;215;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;30;206;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;76;115;150;185;206;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;31;217;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;88;130;180;217;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;32;193;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;69;90;133;162;193;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;33;176;Hona;3;;;;Provtagning abborre;;Kvädöfjärden;JA;;;77;126;176;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;34;192;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;52;88;138;163;192;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;35;219;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;54;83;116;166;219;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;36;206;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;92;135;173;206;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;37;207;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;59;87;130;169;207;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;38;195;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;59;82;117;155;195;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;39;222;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;64;115;164;193;222;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;40;201;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;71;94;135;170;201;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;41;224;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;69;106;162;198;224;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;42;196;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;60;94;143;171;196;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;43;244;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;64;108;151;202;244;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;44;223;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;59;88;118;154;190;223;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;45;213;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;58;90;134;174;213;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;46;240;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;78;119;165;205;240;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;47;226;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;56;102;141;186;226;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;48;208;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;66;95;133;173;208;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;49;206;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;65;93;127;168;206;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;50;221;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;60;96;144;183;221;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;51;217;Hona;4;;;;Provtagning abborre;;Kvädöfjärden;JA;;;74;135;189;217;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;52;216;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;76;116;151;191;216;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;53;214;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;64;96;136;179;214;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;54;228;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;60;102;145;186;228;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;55;244;Hona;6;;;;Provtagning abborre;;Kvädöfjärden;JA;;;61;106;143;182;217;241;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1985;;K010;56;208;Hona;5;;;;Provtagning abborre;;Kvädöfjärden;JA;;;62;99;141;182;208;;;;;;;;;;;;;;;
